"id": "1","label": "InletTemp"#
2025/07/18 05:31:03#18
2025/07/18 05:41:03#18
2025/07/18 05:51:03#18
2025/07/18 06:01:03#18
2025/07/18 06:11:03#18
2025/07/18 06:21:03#18
2025/07/18 06:31:03#18
2025/07/18 06:41:03#18
2025/07/18 06:51:03#18
2025/07/18 07:01:03#18
2025/07/18 07:11:03#18
2025/07/18 07:21:03#18
2025/07/18 07:31:03#18
2025/07/18 07:41:03#18
2025/07/18 07:51:03#18
2025/07/18 08:01:03#18
2025/07/18 08:11:03#18
2025/07/18 08:21:03#18
2025/07/18 08:31:03#18
2025/07/18 08:41:03#18
2025/07/18 08:51:03#18
2025/07/18 09:01:03#18
2025/07/18 09:11:03#18
2025/07/18 09:21:03#18
2025/07/18 09:31:03#18
2025/07/18 09:41:03#18
2025/07/18 09:51:03#18
2025/07/18 10:01:03#18
2025/07/18 10:11:03#18
2025/07/18 10:21:03#18
2025/07/18 10:31:03#18
2025/07/18 10:41:03#18
2025/07/18 10:51:03#18
2025/07/18 11:01:03#18
2025/07/18 11:11:03#18
2025/07/18 11:21:03#18
2025/07/18 11:31:03#18
2025/07/18 11:41:03#18
2025/07/18 11:51:03#18
2025/07/18 12:01:03#18
2025/07/18 12:11:03#18
2025/07/18 12:21:03#18
2025/07/18 12:31:03#18
2025/07/18 12:41:03#18
2025/07/18 12:51:03#18
2025/07/18 13:01:03#18
2025/07/18 13:11:03#18
2025/07/18 13:21:03#18
2025/07/18 13:31:03#18
2025/07/18 13:41:03#18
2025/07/18 13:51:03#18
2025/07/18 14:01:03#18
2025/07/18 14:11:03#18
2025/07/18 14:21:03#18
2025/07/18 14:31:03#18
2025/07/18 14:41:03#18
2025/07/18 14:51:03#18
2025/07/18 15:01:03#18
2025/07/18 15:11:03#18
2025/07/18 15:21:03#18
2025/07/18 15:31:03#18
2025/07/18 15:41:03#18
2025/07/18 15:51:03#18
2025/07/18 16:01:03#18
2025/07/18 16:11:03#18
2025/07/18 16:21:03#18
2025/07/18 16:31:03#18
2025/07/18 16:41:03#18
2025/07/18 16:51:03#18
2025/07/18 17:01:03#18
2025/07/18 17:11:03#18
2025/07/18 17:21:03#18
2025/07/18 17:31:03#18
2025/07/18 17:41:03#18
2025/07/18 17:51:03#18
2025/07/18 18:01:03#18
2025/07/18 18:11:03#18
2025/07/18 18:21:03#18
2025/07/18 18:31:03#18
2025/07/18 18:41:03#18
2025/07/18 18:51:03#18
2025/07/18 19:01:03#18
2025/07/18 19:11:03#18
2025/07/18 19:21:03#18
2025/07/18 19:31:03#18
2025/07/18 19:41:03#18
2025/07/18 19:51:03#18
2025/07/18 20:01:03#18
2025/07/18 20:11:03#18
2025/07/18 20:21:03#18
2025/07/18 20:31:03#18
2025/07/18 20:41:03#18
2025/07/18 20:51:03#18
2025/07/18 21:01:03#18
2025/07/18 21:11:03#18
2025/07/18 21:21:03#18
2025/07/18 21:31:03#18
2025/07/18 21:41:03#18
2025/07/18 21:51:03#18
2025/07/18 22:01:03#18
2025/07/18 22:11:03#18
2025/07/18 22:21:03#18
2025/07/18 22:31:03#18
2025/07/18 22:41:03#18
2025/07/18 22:51:03#18
2025/07/18 23:01:03#18
2025/07/18 23:11:03#18
2025/07/18 23:21:03#18
2025/07/18 23:31:03#18
2025/07/18 23:41:03#18
2025/07/18 23:51:03#18
2025/07/19 00:01:03#18
2025/07/19 00:11:03#18
2025/07/19 00:21:03#18
2025/07/19 00:31:03#18
2025/07/19 00:41:03#18
2025/07/19 00:51:03#18
2025/07/19 01:01:03#18
2025/07/19 01:11:03#18
2025/07/19 01:21:03#18
2025/07/19 01:31:03#18
2025/07/19 01:41:03#18
2025/07/19 01:51:03#18
2025/07/19 02:01:03#18
2025/07/19 02:11:03#18
2025/07/19 02:21:03#18
2025/07/19 02:31:03#18
2025/07/19 02:41:03#18
2025/07/19 02:51:03#18
2025/07/19 03:01:03#18
2025/07/19 03:11:03#19
2025/07/19 03:21:03#19
2025/07/19 03:31:03#18
2025/07/19 03:41:03#19
2025/07/19 03:51:03#19
2025/07/19 04:01:03#19
2025/07/19 04:11:03#19
2025/07/19 04:21:03#19
2025/07/19 04:31:03#19
2025/07/19 04:41:03#18
2025/07/19 04:51:03#18
2025/07/19 05:01:03#18
2025/07/19 05:11:03#18
2025/07/19 05:21:03#18
2025/07/19 05:31:03#18
2025/07/19 05:41:03#18
2025/07/19 05:51:03#18
2025/07/19 06:01:03#18
2025/07/19 06:11:03#18
2025/07/19 06:21:03#18
2025/07/19 06:31:03#18
2025/07/19 06:41:03#18
2025/07/19 06:51:03#18
2025/07/19 07:01:03#18
2025/07/19 07:11:03#18
2025/07/19 07:21:03#18
2025/07/19 07:31:03#18
2025/07/19 07:41:03#18
2025/07/19 07:51:03#18
2025/07/19 08:01:03#18
2025/07/19 08:11:03#18
2025/07/19 08:21:03#18
2025/07/19 08:31:03#18
2025/07/19 08:41:03#18
2025/07/19 08:51:03#18
2025/07/19 09:01:03#18
2025/07/19 09:11:03#18
2025/07/19 09:21:03#18
2025/07/19 09:31:03#18
2025/07/19 09:41:03#18
2025/07/19 09:51:03#18
2025/07/19 10:01:03#18
2025/07/19 10:11:03#18
2025/07/19 10:21:03#18
2025/07/19 10:31:03#18
2025/07/19 10:41:03#18
2025/07/19 10:51:03#18
2025/07/19 11:01:03#18
2025/07/19 11:11:03#18
2025/07/19 11:21:03#18
2025/07/19 11:31:03#18
2025/07/19 11:41:03#18
2025/07/19 11:51:03#18
2025/07/19 12:01:03#18
2025/07/19 12:11:03#18
2025/07/19 12:21:03#18
2025/07/19 12:31:03#18
2025/07/19 12:41:03#18
2025/07/19 12:51:03#18
2025/07/19 13:01:03#18
2025/07/19 13:11:03#18
2025/07/19 13:21:03#18
2025/07/19 13:31:03#18
2025/07/19 13:41:03#18
2025/07/19 13:51:03#18
2025/07/19 14:01:03#18
2025/07/19 14:11:03#18
2025/07/19 14:21:03#18
2025/07/19 14:31:03#18
2025/07/19 14:41:03#18
2025/07/19 14:51:03#18
2025/07/19 15:01:03#18
2025/07/19 15:11:03#18
2025/07/19 15:21:03#18
2025/07/19 15:31:03#18
2025/07/19 15:41:03#19
2025/07/19 15:51:03#19
2025/07/19 16:01:03#19
2025/07/19 16:11:03#19
2025/07/19 16:21:03#18
2025/07/19 16:31:03#19
2025/07/19 16:41:03#19
2025/07/19 16:51:03#18
2025/07/19 17:01:03#18
2025/07/19 17:11:03#18
2025/07/19 17:21:03#18
2025/07/19 17:31:03#18
2025/07/19 17:41:03#18
2025/07/19 17:51:03#18
2025/07/19 18:01:03#18
2025/07/19 18:11:03#18
2025/07/19 18:21:03#18
2025/07/19 18:31:03#18
2025/07/19 18:41:03#18
2025/07/19 18:51:03#18
2025/07/19 19:01:03#18
2025/07/19 19:11:03#18
2025/07/19 19:21:03#18
2025/07/19 19:31:03#18
2025/07/19 19:41:03#18
2025/07/19 19:51:03#18
2025/07/19 20:01:03#18
2025/07/19 20:11:03#18
2025/07/19 20:21:03#18
2025/07/19 20:31:03#18
2025/07/19 20:41:03#18
2025/07/19 20:51:03#18
2025/07/19 21:01:03#18
2025/07/19 21:11:03#18
2025/07/19 21:21:03#18
2025/07/19 21:31:03#18
2025/07/19 21:41:03#18
2025/07/19 21:51:03#18
2025/07/19 22:01:03#18
2025/07/19 22:11:03#18
2025/07/19 22:21:03#18
2025/07/19 22:31:03#18
2025/07/19 22:41:03#18
2025/07/19 22:51:03#18
2025/07/19 23:01:03#18
2025/07/19 23:11:03#18
2025/07/19 23:21:03#18
2025/07/19 23:31:03#18
2025/07/19 23:41:03#18
2025/07/19 23:51:03#18
2025/07/20 00:01:03#18
2025/07/20 00:11:03#18
2025/07/20 00:21:03#18
2025/07/20 00:31:03#18
2025/07/20 00:41:03#18
2025/07/20 00:51:03#18
2025/07/20 01:01:03#18
2025/07/20 01:11:03#18
2025/07/20 01:21:03#18
2025/07/20 01:31:03#18
2025/07/20 01:41:03#18
2025/07/20 01:51:03#18
2025/07/20 02:01:03#18
2025/07/20 02:11:03#18
2025/07/20 02:21:03#18
2025/07/20 02:31:03#18
2025/07/20 02:41:03#18
2025/07/20 02:51:03#18
2025/07/20 03:01:03#18
2025/07/20 03:11:03#18
2025/07/20 03:21:03#18
2025/07/20 03:31:03#18
2025/07/20 03:41:03#18
2025/07/20 03:51:03#18
2025/07/20 04:01:03#18
2025/07/20 04:11:03#18
2025/07/20 04:21:03#18
2025/07/20 04:31:03#18
2025/07/20 04:41:03#18
2025/07/20 04:51:03#18
2025/07/20 05:01:03#18
2025/07/20 05:11:03#18
2025/07/20 05:21:03#19
2025/07/20 05:31:03#19
2025/07/20 05:41:03#19
2025/07/20 05:51:03#18
2025/07/20 06:01:03#19
2025/07/20 06:11:03#19
2025/07/20 06:21:03#19
2025/07/20 06:31:03#18
2025/07/20 06:41:03#18
2025/07/20 06:51:03#18
2025/07/20 07:01:03#18
2025/07/20 07:11:03#18
2025/07/20 07:21:03#18
2025/07/20 07:31:03#18
2025/07/20 07:41:03#18
2025/07/20 07:51:03#19
2025/07/20 08:01:03#19
2025/07/20 08:11:03#19
2025/07/20 08:21:03#19
2025/07/20 08:31:03#19
2025/07/20 08:41:03#18
2025/07/20 08:51:03#18
2025/07/20 09:01:03#18
2025/07/20 09:11:03#18
2025/07/20 09:21:03#18
2025/07/20 09:31:03#18
2025/07/20 09:41:03#18
2025/07/20 09:51:03#18
2025/07/20 10:01:03#18
2025/07/20 10:11:03#18
2025/07/20 10:21:03#18
2025/07/20 10:31:03#18
2025/07/20 10:41:03#18
2025/07/20 10:51:03#18
2025/07/20 11:01:03#18
2025/07/20 11:11:03#18
2025/07/20 11:21:03#18
2025/07/20 11:31:03#18
2025/07/20 11:41:03#18
2025/07/20 11:51:03#18
2025/07/20 12:01:03#18
2025/07/20 12:11:03#18
2025/07/20 12:21:03#18
2025/07/20 12:31:03#18
2025/07/20 12:41:03#18
2025/07/20 12:51:03#18
2025/07/20 13:01:03#18
2025/07/20 13:11:03#18
2025/07/20 13:21:03#18
2025/07/20 13:31:03#18
2025/07/20 13:41:03#18
2025/07/20 13:51:03#18
2025/07/20 14:01:03#18
2025/07/20 14:11:03#18
2025/07/20 14:21:03#18
2025/07/20 14:31:03#18
2025/07/20 14:41:03#18
2025/07/20 14:51:03#18
2025/07/20 15:01:03#18
2025/07/20 15:11:03#18
2025/07/20 15:21:03#18
2025/07/20 15:31:03#18
2025/07/20 15:41:03#18
2025/07/20 15:51:03#18
2025/07/20 16:01:03#18
2025/07/20 16:11:03#18
2025/07/20 16:21:03#18
2025/07/20 16:31:03#18
2025/07/20 16:41:03#18
2025/07/20 16:51:03#18
2025/07/20 17:01:03#18
2025/07/20 17:11:03#18
2025/07/20 17:21:03#18
2025/07/20 17:31:03#18
2025/07/20 17:41:03#18
2025/07/20 17:51:03#18
2025/07/20 18:01:03#18
2025/07/20 18:11:03#18
2025/07/20 18:21:03#18
2025/07/20 18:31:03#18
2025/07/20 18:41:03#18
2025/07/20 18:51:03#18
2025/07/20 19:01:03#18
2025/07/20 19:11:03#18
2025/07/20 19:21:03#18
2025/07/20 19:31:03#18
2025/07/20 19:41:03#18
2025/07/20 19:51:03#18
2025/07/20 20:01:03#18
2025/07/20 20:11:03#18
2025/07/20 20:21:03#18
2025/07/20 20:31:03#18
2025/07/20 20:41:03#18
2025/07/20 20:51:03#18
2025/07/20 21:01:03#18
2025/07/20 21:11:03#18
2025/07/20 21:21:03#18
2025/07/20 21:31:03#18
2025/07/20 21:41:03#18
2025/07/20 21:51:03#18
2025/07/20 22:01:03#18
2025/07/20 22:11:03#18
2025/07/20 22:21:03#18
2025/07/20 22:31:03#18
2025/07/20 22:41:03#18
2025/07/20 22:51:03#18
2025/07/20 23:01:03#18
2025/07/20 23:11:03#18
2025/07/20 23:21:03#18
2025/07/20 23:31:03#18
2025/07/20 23:41:03#18
2025/07/20 23:51:03#18
2025/07/21 00:01:03#18
2025/07/21 00:11:03#18
2025/07/21 00:21:03#19
2025/07/21 00:31:03#19
2025/07/21 00:41:03#20
2025/07/21 00:51:03#20
2025/07/21 01:01:03#19
2025/07/21 01:11:03#19
2025/07/21 01:21:03#19
2025/07/21 01:31:03#19
2025/07/21 01:41:03#19
2025/07/21 01:51:03#19
2025/07/21 02:01:03#19
2025/07/21 02:11:03#19
2025/07/21 02:21:03#19
2025/07/21 02:31:03#19
2025/07/21 02:41:03#19
2025/07/21 02:51:03#19
2025/07/21 03:01:03#19
2025/07/21 03:11:03#19
2025/07/21 03:21:03#19
2025/07/21 03:31:03#19
2025/07/21 03:41:03#19
2025/07/21 03:51:03#19
2025/07/21 04:01:03#19
2025/07/21 04:11:03#19
2025/07/21 04:21:03#19
2025/07/21 04:31:03#19
2025/07/21 04:41:03#19
2025/07/21 04:51:03#19
2025/07/21 05:01:03#19
2025/07/21 05:11:03#19
2025/07/21 05:21:03#19
2025/07/21 05:31:03#19
2025/07/21 05:41:03#19
2025/07/21 05:51:03#19
2025/07/21 06:01:03#19
2025/07/21 06:11:03#19
2025/07/21 06:21:03#19
2025/07/21 06:31:03#19
2025/07/21 06:41:03#19
2025/07/21 06:51:03#19
2025/07/21 07:01:03#19
2025/07/21 07:11:03#19
2025/07/21 07:21:03#19
2025/07/21 07:31:03#19
2025/07/21 07:41:03#19
2025/07/21 07:51:03#19
2025/07/21 08:01:03#19
2025/07/21 08:11:03#19
2025/07/21 08:21:03#19
2025/07/21 08:31:03#19
2025/07/21 08:41:03#19
2025/07/21 08:51:03#19
2025/07/21 09:01:03#19
2025/07/21 09:11:03#19
2025/07/21 09:21:03#19
2025/07/21 09:31:03#19
2025/07/21 09:41:03#19
2025/07/21 09:51:03#18
2025/07/21 10:01:03#18
2025/07/21 10:11:03#18
2025/07/21 10:21:03#18
2025/07/21 10:31:03#18
2025/07/21 10:41:03#18
2025/07/21 10:51:03#18
2025/07/21 11:01:03#18
2025/07/21 11:11:03#18
2025/07/21 11:21:03#18
2025/07/21 11:31:03#18
2025/07/21 11:41:03#18
2025/07/21 11:51:03#18
2025/07/21 12:01:03#18
2025/07/21 12:11:03#18
2025/07/21 12:21:03#18
2025/07/21 12:31:03#18
2025/07/21 12:41:03#18
2025/07/21 12:51:03#18
2025/07/21 13:01:03#18
2025/07/21 13:11:03#18
2025/07/21 13:21:03#18
2025/07/21 13:31:03#20
2025/07/21 13:41:03#20
2025/07/21 13:51:03#19
2025/07/21 14:01:03#19
2025/07/21 14:11:03#20
2025/07/21 14:21:03#20
2025/07/21 14:31:03#19
2025/07/21 14:41:03#19
2025/07/21 14:51:03#19
2025/07/21 15:01:03#19
2025/07/21 15:11:03#20
2025/07/21 15:21:03#20
2025/07/21 15:31:03#20
2025/07/21 15:41:03#19
2025/07/21 15:51:03#19
2025/07/21 16:01:03#19
2025/07/21 16:11:03#19
2025/07/21 16:21:03#20
2025/07/21 16:31:03#20
2025/07/21 16:41:03#19
2025/07/21 16:51:03#18
2025/07/21 17:01:03#18
2025/07/21 17:11:03#18
2025/07/21 17:21:03#17
2025/07/21 17:31:03#19
2025/07/21 17:41:03#19
2025/07/21 17:51:03#18
2025/07/21 18:01:03#18
2025/07/21 18:11:03#18
2025/07/21 18:21:03#19
2025/07/21 18:31:03#19
2025/07/21 18:41:03#18
2025/07/21 18:51:03#17
2025/07/21 19:01:03#19
2025/07/21 19:11:03#19
2025/07/21 19:21:03#18
2025/07/21 19:31:03#18
2025/07/21 19:41:03#18
2025/07/21 19:51:03#19
2025/07/21 20:01:03#19
2025/07/21 20:11:03#18
2025/07/21 20:21:03#18
2025/07/21 20:31:03#18
2025/07/21 20:41:03#19
2025/07/21 20:51:03#18
2025/07/21 21:01:03#18
2025/07/21 21:11:04#17
2025/07/21 21:21:04#19
2025/07/21 21:31:04#19
2025/07/21 21:41:04#18
2025/07/21 21:51:04#18
2025/07/21 22:01:04#18
2025/07/21 22:11:04#19
2025/07/21 22:21:04#19
2025/07/21 22:31:04#18
2025/07/21 22:41:04#17
2025/07/21 22:51:04#19
2025/07/21 23:01:04#19
2025/07/21 23:11:04#18
2025/07/21 23:21:04#18
2025/07/21 23:31:04#18
2025/07/21 23:41:04#19
2025/07/21 23:51:04#18
2025/07/22 00:01:04#18
2025/07/22 00:11:04#17
2025/07/22 00:21:04#18
2025/07/22 00:31:04#19
2025/07/22 00:41:04#18
2025/07/22 00:51:04#18
2025/07/22 01:01:04#17
2025/07/22 01:11:04#18
2025/07/22 01:21:04#19
2025/07/22 01:31:04#18
2025/07/22 01:41:04#18
2025/07/22 01:51:04#17
2025/07/22 02:01:04#18
2025/07/22 02:11:04#19
2025/07/22 02:21:04#19
2025/07/22 02:31:04#19
2025/07/22 02:41:04#19
2025/07/22 02:51:04#19
2025/07/22 03:01:04#19
2025/07/22 03:11:04#19
2025/07/22 03:21:04#19
2025/07/22 03:31:04#19
2025/07/22 03:41:04#19
2025/07/22 03:51:04#19
2025/07/22 04:01:04#19
2025/07/22 04:11:04#19
2025/07/22 04:21:04#20
2025/07/22 04:31:04#19
2025/07/22 04:41:04#19
2025/07/22 04:51:04#19
2025/07/22 05:01:04#19
2025/07/22 05:11:04#20
2025/07/22 05:21:04#20
2025/07/22 05:31:04#19
2025/07/22 05:41:04#19
2025/07/22 05:51:04#19
2025/07/22 06:01:04#19
2025/07/22 06:11:04#20
2025/07/22 06:21:04#19
2025/07/22 06:31:04#19
2025/07/22 06:41:04#19
2025/07/22 06:51:04#19
2025/07/22 07:01:04#19
2025/07/22 07:11:04#19
2025/07/22 07:21:04#20
2025/07/22 07:31:04#20
2025/07/22 07:41:04#20
2025/07/22 07:51:04#20
2025/07/22 08:01:04#20
2025/07/22 08:11:04#20
2025/07/22 08:21:04#20
2025/07/22 08:31:04#20
2025/07/22 08:41:04#20
2025/07/22 08:51:04#20
2025/07/22 09:01:04#20
2025/07/22 09:11:04#20
2025/07/22 09:21:04#20
2025/07/22 09:31:04#20
2025/07/22 09:41:04#20
2025/07/22 09:51:04#20
2025/07/22 10:01:04#20
2025/07/22 10:11:04#20
2025/07/22 10:21:04#20
2025/07/22 10:31:04#20
2025/07/22 10:41:04#20
2025/07/22 10:51:04#20
2025/07/22 11:01:04#20
2025/07/22 11:11:04#20
2025/07/22 11:21:04#20
2025/07/22 11:31:04#20
2025/07/22 11:41:04#19
2025/07/22 11:51:04#19
2025/07/22 12:01:04#19
2025/07/22 12:11:04#19
2025/07/22 12:21:04#19
2025/07/22 12:31:04#19
2025/07/22 12:41:04#19
2025/07/22 12:51:04#19
2025/07/22 13:01:04#19
2025/07/22 13:11:04#19
2025/07/22 13:21:04#19
2025/07/22 13:31:04#19
2025/07/22 13:41:04#19
2025/07/22 13:51:04#19
2025/07/22 14:01:04#19
2025/07/22 14:11:04#19
2025/07/22 14:21:04#19
2025/07/22 14:31:04#19
2025/07/22 14:41:04#19
2025/07/22 14:51:04#19
2025/07/22 15:01:04#19
2025/07/22 15:11:04#19
2025/07/22 15:21:04#19
2025/07/22 15:31:04#19
2025/07/22 15:41:04#19
2025/07/22 15:51:04#19
2025/07/22 16:01:04#19
2025/07/22 16:11:04#19
2025/07/22 16:21:04#19
2025/07/22 16:31:04#19
2025/07/22 16:41:04#18
2025/07/22 16:51:04#19
2025/07/22 17:01:04#19
2025/07/22 17:11:04#19
2025/07/22 17:21:04#18
2025/07/22 17:31:04#18
2025/07/22 17:41:04#18
2025/07/22 17:51:04#18
2025/07/22 18:01:04#19
2025/07/22 18:11:04#18
2025/07/22 18:21:04#18
2025/07/22 18:31:04#18
2025/07/22 18:41:04#18
2025/07/22 18:51:04#18
2025/07/22 19:01:04#18
2025/07/22 19:11:04#18
2025/07/22 19:21:04#18
2025/07/22 19:31:04#18
2025/07/22 19:41:04#18
2025/07/22 19:51:04#18
2025/07/22 20:01:04#18
2025/07/22 20:11:04#18
